,Unnamed: 0,textID,text,selected_text,sentiment
9677,4715.0,cd4606335a,"Moving office tomorrow after 3 years at this one, its a sad day",its a sad day,negative
9678,4716.0,f29f7e231f,Thank you,Thank you,positive
9679,4717.0,5cbc350a9c, I see...,I see...,neutral
9680,4718.0,aa9b090c7d,Happy Mother`s day mang!!! thank you and i love you,Happy Mother`s day,positive
9681,4719.0,52e1e71230,Finally making some headway in the family room!  Home is finally begining to look like it!  btw dial up can go die!,finally begining to look like it!,positive
9682,4720.0,dc5ea5d0b4,feels like **** whenever she lays down. @)(1+-`$#! I hate heartburn & backaches!,****,negative
9683,4721.0,f0facd54e9,"By  Drove a #-mazda #RX8 today and boy, that car is fun! Sadly though, I don`t find my car that much fun any more","By  Drove a #-mazda #RX8 today and boy, that car is fun! Sadly though, I don`t find my car that much fun any more",neutral
9684,4722.0,f09c712326,"Hot ****, I`m at **** Disneyland!","Hot ****,",negative
9685,4723.0,b068ec2560,Wow - the dude said I was better than Bobbi Lewis.. never heard the guy - but I take that as a compliment  (just read the BL web site),Wow - the dude said I was better than Bobbi Lewis.. never heard the guy - but I take that as a compliment,positive
9686,4724.0,7cb9068fb4,I`m getting back into  again,I`m getting back into  again,neutral
9687,4725.0,20b599095f,Didn`t bring connector for camera on trip...saving new photos will have to wait another week...,Didn`t bring connector for camera on trip...saving new photos will have to wait another week..,neutral
9688,4726.0,29d1c33123,My tummy hurts...again,hurts..,negative
9689,4727.0,da608fb08e," omg!!!! I feel bad,  .Was it good?              ;","I feel bad,",negative
9690,4728.0,f0dd6aa1cd, lost luggage? Sorry to hear.  you should check out our selection of travel luggage here: http://budurl.com/9mua,Sorry,negative
9691,4729.0,5bf06a2402,"Oopsie, the origami box I just made looks like a strawberry! should I be allowed to teach?","Oopsie, the origami box I just made looks like a strawberry! should I be allowed to teach?",neutral
9692,4730.0,4e001c7f10,Ready for Mother`s Day? http://tinyurl.com/dcgeyv,Ready for Mother`s Day? http://tinyurl.com/dcgeyv,neutral
9693,4731.0,7698ccecb3, thank you!,thank you!,positive
9694,4732.0,bd2c1c0f1d,"had to rumage around topless in the freezer to find something to eat, all I found was a suspect pizza","had to rumage around topless in the freezer to find something to eat, all I found was a suspect pizza",neutral
9695,4733.0,644407154b, HEYHEYHEYY happy star wars day   watcha doin this friday? up for a movie?,happy,positive
9696,4734.0,bab90d969e, people dont get into fender benders on the way to school that just doesnt happen hahahahah,n hahahahah,positive
9697,4735.0,46d631c295, i hate it,i hate it,negative
9698,4736.0,5d31b01820,So cold in here!  getting the chill,So cold in here!  getting the chill,negative
9699,4737.0,060d3914fa,"Whoops! Start Trek,...not Start! Duh.",Whoops!,negative
9700,4738.0,8db50dd107,"I need a friend right now  , I feel like mmmm ... sosad",sosad,negative
9701,4739.0,cb2f97dc53,is having this massive headache! and all i want to do is eat some nachos..,massive headache!,negative
9702,4740.0,fb62fc0fd7, and now I am starting to feel really old.,starting to feel really old.,negative
9703,4741.0,b50806aab5,Waiting the next release,Waiting the next release,neutral
9704,4742.0,19d4c27675,I would love to sleep with pete Lmfao   jk,I would love to sleep wi,positive
9705,4743.0,ba99832763, ily babe. Sweet dreams.,ily babe. Sweet dreams.,positive
9706,4744.0,06edc44b40,http://twitpic.com/66yb9 Ozzy back from the vet. Not feeling well. He looks so sad.    Possible UTI. Results tomorrow.,sad.,negative
9707,4745.0,07a3c001a2,Another interview... Please somebody hire me?! But I`m late,Please somebody hire me?!,negative
9708,4746.0,a52da95df5,Its two o clock in the morning!,Its two o clock in the morning!,neutral
9709,4747.0,a8536916e1," alison is great around miley love to meet her, when you see her can you tell her to give a shoutout to   #1 fan","alison is great around miley love to meet her,",positive
9710,4748.0,d7f21956e2,Mango Medley has yummy mango and mango ice cream!,Mango Medley has yummy mango and mango ice cream!,positive
9711,4749.0,90d40a7b06,"  oo, oo, I must compete... let me login to my work email to see if I can top that","oo, oo, I must compete... let me login to my work email to see if I can top that",neutral
9712,4750.0,c915181b90,_ryall What if I thought I was a Star Trek person but I wasn`t all that crazy about the new movie?,wasn`t,negative
9713,4751.0,361f6aa134,About to go pick up my roomate from the airport....no more house to myself.,About to go pick up my roomate from the airport....no more house to myself.,neutral
9714,4752.0,71ecc26c84,"Blah. So i registered to coach this summer and eh the tourney starts July 6th. My vacation 7/15-28th. Fk my life, haha","Fk my life,",negative
9715,4753.0,8eba081c1d,a night alone with my piano...and a pro tools session... ill take that ANYTIME.,a night alone wi,negative
9716,4754.0,f59aff02ef,2 coins people,2 coins people,neutral
9717,4755.0,9d7ea6f2c0,Weekend looks sloppy  Looking forward to a great week with great customers!,great,positive
9718,4756.0,b5dcfff178, id poke u...on face book but u dont have 1  lol,id poke u...on face book but u dont have 1  lol,neutral
9719,4757.0,4b2c530b21,taking a break from sewing to do some dishes,taking a break from sewing to do some dishes,neutral
9720,4758.0,6f33b9e82c, love Dawn of the Replicants! love music monday!,love,positive
9721,4759.0,ad00efb264,"i hate working, especially when the weather is good",hate,negative
9722,4760.0,b3ddcd49f3," workies with dad?  aw that sucks working on saturday morning. I`m about to study, when are your exams?",aw that sucks,negative
9723,4761.0,cf81e8e620, wifeyyyyyy  me no likey u siky,wifeyyyyyy  me no likey u siky,neutral
9724,4762.0,6c417fb519," not sure I like this way to learn a new language  I prefer to be 'on location', so I can practice, ask Qs and get answers","not sure I like this way to learn a new language  I prefer to be 'on location', so I can practice, ask Qs and get answers",neutral
9725,4763.0,5e3518ab07, tres rude VICTOR!  :\,tres rude VICTOR!  :\,neutral
9726,4764.0,7706015ddd,  still no direct message for me. what the hell am I complaining about? i`ll c ya in 27. if u don`t answer i`ll ask in 5*.,still no direct message for me. what the hell am I complaining about? i`ll c ya in 27. if u don`t answer i`ll ask in 5*.,negative
9727,4765.0,008881f5c5,Found out earlier today that I`m going to be an Uncle,Found out earlier today that I`m going to be an Uncle,positive
9728,4766.0,307b9d7151, It starts again June 14,It starts again June 14,neutral
9729,4767.0,3301594865,YAY mom bought me the Sakura bodyshop lotion!  <3,YAY mom bought me the Sakura bodyshop lotion!  <3,neutral
9730,4768.0,e20d0bffc5,Had a lovely day yesterday. The weather was great! Now stupid slapton,lovely day yesterday. The weather was great! Now stupid slapton,neutral
9731,4769.0,98287be604, I have to go to Spanish mass on Sunday  And then write a couple of papers. Boo.,I have to go to Spanish mass on Sunday  And then write a couple of papers. Boo.,neutral
9732,4770.0,15ad2e6473, shoooot me. my aunt will be home soon and im crying my eyes out,m crying,negative
9733,4771.0,134caa6736,my brother left me for the day now I am here by myself,my brother left me for the day now I am here by myself,neutral
9734,4772.0,87e92fbca7,my mums trying to make me feel ebtter about stopping voting adn not winning shortstack. i almost cried.,my mums trying to make me feel ebtter about stopping voting adn not winning shortstack. i almost cried.,neutral
9735,4773.0,9643572bcd,What Darren on Linkedin? YES!   Just say your a twitter friend I NEVER IDK people! http://www.linkedin.com/in/darrenmonroe,What Darren on Linkedin? YES!   Just say your a twitter friend I NEVER IDK people! http://www.linkedin.com/in/darrenmonroe,neutral
9736,4774.0,3a41ca5f8e,_benzo the first step to recory is admitting it.,the first step to recory is admitting it.,neutral
9737,4775.0,58af647f84, Their is no such thing as TRANSPARENCY only selective OPACITY...,Their is no such thing as TRANSPARENCY only selective OPACITY...,neutral
9738,4776.0,f15b9929d6, how you get a day off and you still aint hit me.. Where is the lOVE?,how you get a day off and you still aint hit me.. Where is the lOVE?,neutral
9739,4777.0,0182bec5d5,someone take me to LA  I NEED TO SEE THE LEMON TREE,someone take me to LA  I NEED TO SEE THE LEMON TREE,neutral
9740,4778.0,aed0dfcfde,Is constantly listening to the  song Fly with Me...b/c it`s the cutest song...'Peter Pan & Wendy turned out fine',cutest,positive
9741,4779.0,7c79d9f42d, im only on 1800  lol,im only on 1800  lol,neutral
9742,4780.0,0be333fbc4," Almost, almost.. Thanks on the 'good save' Z!",'good save',positive
9743,4781.0,b68ddfadc0,Now standing because my tailbone is killing me,killing,negative
9744,4782.0,c797e813a3, It is sad... I feel bad when I hear it. They look like mid 30`s. It`s like something u wld see on lifetime,feel bad,negative
9745,4783.0,5c72cb6b76, DM me your email addy n i`ll fwd dem 2 ya,DM me your email addy n i`ll fwd dem 2 ya,neutral
9746,4784.0,fe077efe30," Thank you Jonathan! I am the proud mommy to a 6 yr old girl, and a 14 yr old boy!",Thank,positive
9747,4785.0,9bd52ea04b,"_Pierce Well the Enterprise E, the NX-01, or the NCC 1701(no bloody A,B,C,D, or E)","_Pierce Well the Enterprise E, the NX-01, or the NCC 1701(no bloody A,B,C,D, or E)",neutral
9748,4786.0,e2fd5f4031, I like them.  Is that weird?,I like them.,positive
9749,4787.0,eef36565ea, maxxie and anwar. ep 5? i think. i am up to that one next.,maxxie and anwar. ep 5? i think. i am up to that one next.,neutral
9750,4788.0,a86a8ad3e4,bed rest for all weekend and next week  neomonia suck,neomonia suck,negative
9751,4789.0,b250fc6615, i couldnt call you because the time on my phone would run out  so if you can give me a shoutout on here i will be happy,e happy,positive
9752,4790.0,1c82e8e698,Trying my best not to share this lovely head cold,best,positive
9753,4791.0,a2735115ba, honey is great for your health!,great,positive
9754,4792.0,5a81ad5f0d," have a good day girl, ill call you later",good,positive
9755,4793.0,285b9bd0f5,Its already hot outside...  thank goodness my car has amazing a.c!!! cyalater!!! off to work!!!,amazing,positive
9756,4794.0,04c436d528, thank you. yes yes. hooray!,hooray!,positive
9757,4795.0,4f2c4232d5,When it rains it pours. Life sucks,Life sucks,negative
9758,4796.0,53b10154ca,I just got twitter for my palm  <3,I just got twitter for my palm  <3,positive
9759,4797.0,5824c43299,Could be useful  13 Tutorials & Resources for a Perfect Twitter Background http://tinyurl.com/dl2upx #design,Perfect,positive
9760,4798.0,f7eaa09d04,@_HarryKim OOC:  It`s okay.  Maybe our schedules will work out soon.,It`s okay.  Maybe our schedules will work out soon,neutral
9761,4799.0,f8df4fe4ae, sigh..... exams aint no wer neaaarr finished!! i have 3 next week...  bin stressd... and i aint guna b bak till end june!,bin stressd.,negative
9762,4800.0,76c9eea168,I really need to turn my swag off it`s 3:30 time for bed!,I really need to turn my swag off it`s 3:30 time for bed!,neutral
9763,4801.0,95f2b72c57,"ashley tisdale , i mean . cuz shes in berlin on 6th june and i`m not gonna be there . i wanna start cryin right now :/ ashley pick me up",i wanna start cryin right now :/ as,negative
9764,4802.0,e0d6777df3,Good Morning Every1!!! Its gorgeous out again n im stuck in work  Wish i was at home chillin out.. Hopefully tha day goes quick  doh !!,Good Morning Every1!!! Its gorgeous out,positive
9765,4803.0,30498c16a5,I am NOT in the mood for a long car drive,NOT in the mood,negative
9766,4804.0,66a07dff32, I was sleep for all that and missed the fun! Hey DG.  lets play another gammme brian,missed the fun!,negative
9767,4805.0,b6b0418d79, thanks...do you guys have a showroom as well? Wanted to chk them out in the flesh. Quite cool lamps and the wife is impressed,Quite cool lamps and the wife is impressed,positive
9768,4806.0,ef4a0068dc," It`s just a shame what wisdom comes with age, but age destroys youth",a shame,negative
9769,4807.0,c6d1e5710a,Lunch sucked ran out of time  didn`t get anything done,Lunch sucked ran out of time  didn`t get anything done,negative
9770,4808.0,1d8605d15d,**** it were is Eric or anyone else when you need your hair to be played with,**** it were is Eric or anyone else when you need your hair to be played with,neutral
9771,4809.0,d312ed7873,about to go to my boo`s pad,about to go to my boo`s pad,neutral
9772,4810.0,f2f9937467,Played the Eclectricity Festival @ The Custard Factory last night was an UNREAL atmos right till the end! Glad i played last set,Glad i played last set,positive
9773,4811.0,b76a01b1f8,Please visit http://vzerohost.com/info and sign up to alpha test a image hosting service!,Please visit http://vzerohost.com/info and sign up to alpha test a image hosting service!,neutral
9774,4812.0,5dbe01a708,hates these khaki pants! project to do todayy,hates th,negative
9775,4813.0,6baa2b379f,_Pritchard how come i dont see more of u? how come i dont see u at all is a better question lol. that needs to change mister! im sad,im sad,negative
9776,4814.0,ecadcd7a30,"Nice win by the Dodgers, 8-0 over Giants","Nice win by the Dodgers, 8-0 over Giants",positive
9777,4815.0,dda724c540,Cleaning up the kitchen &watching the Royals play,Cleaning,positive
9778,4816.0,194c5351e0,Bleah a tad tipsy and too many cup cakes. Maddies birthday tomorrow + family party,Bleah a tad tipsy and too many cup cakes. Maddies birthday tomorrow + family party,neutral
